     40     10      4  1.076E-12  1.167E-12  1.165E-12  1.153E-12  1.142E-12  1.134E-12  1.130E-12  1.130E-12  1.133E-12  1.141E-12  1.154E-12  1.171E-12  1.193E-12  1.219E-12  1.249E-12  1.282E-12  1.319E-12  1.359E-12  1.402E-12  1.447E-12
     41     10      5  4.596E-12  4.013E-12  3.564E-12  3.237E-12  2.994E-12  2.808E-12  2.663E-12  2.548E-12  2.457E-12  2.383E-12  2.323E-12  2.274E-12  2.235E-12  2.202E-12  2.175E-12  2.153E-12  2.134E-12  2.119E-12  2.107E-12  2.096E-12
     42     10      6  9.192E-12  8.026E-12  7.127E-12  6.475E-12  5.988E-12  5.616E-12  5.326E-12  5.097E-12  4.913E-12  4.766E-12  4.646E-12  4.549E-12  4.469E-12  4.404E-12  4.350E-12  4.305E-12  4.269E-12  4.238E-12  4.213E-12  4.192E-12
     43     10      7  1.960E-13  8.863E-13  1.602E-12  2.266E-12  2.881E-12  3.453E-12  3.989E-12  4.490E-12  4.960E-12  5.402E-12  5.817E-12  6.207E-12  6.575E-12  6.921E-12  7.249E-12  7.558E-12  7.851E-12  8.129E-12  8.393E-12  8.644E-12
     44     10      8  1.153E-13  5.152E-13  9.742E-13  1.476E-12  2.026E-12  2.622E-12  3.258E-12  3.927E-12  4.620E-12  5.329E-12  6.048E-12  6.772E-12  7.497E-12  8.218E-12  8.933E-12  9.641E-12  1.034E-11  1.103E-11  1.170E-11  1.236E-11
     45     10      9  3.662E-12  3.952E-12  4.462E-12  5.093E-12  5.776E-12  6.470E-12  7.156E-12  7.821E-12  8.460E-12  9.069E-12  9.648E-12  1.020E-11  1.072E-11  1.121E-11  1.168E-11  1.212E-11  1.254E-11  1.294E-11  1.332E-11  1.368E-11
     46     11      1  8.305E-14  2.775E-13  3.781E-13  4.241E-13  4.445E-13  4.526E-13  4.549E-13  4.545E-13  4.534E-13  4.526E-13  4.527E-13  4.540E-13  4.568E-13  4.609E-13  4.665E-13  4.735E-13  4.817E-13  4.912E-13  5.016E-13  5.131E-13
     47     11      2  6.413E-14  2.138E-13  2.908E-13  3.257E-13  3.409E-13  3.467E-13  3.480E-13  3.473E-13  3.461E-13  3.451E-13  3.448E-13  3.455E-13  3.473E-13  3.501E-13  3.541E-13  3.591E-13  3.651E-13  3.720E-13  3.797E-13  3.881E-13
     48     11      3  3.721E-12  1.233E-11  1.724E-11  2.021E-11  2.235E-11  2.409E-11  2.561E-11  2.699E-11  2.827E-11  2.946E-11  3.058E-11  3.164E-11  3.264E-11  3.358E-11  3.448E-11  3.533E-11  3.614E-11  3.690E-11  3.764E-11  3.834E-11
     49     11      4  7.052E-13  2.306E-12  3.209E-12  3.767E-12  4.187E-12  4.548E-12  4.881E-12  5.198E-12  5.503E-12  5.798E-12  6.085E-12  6.364E-12  6.633E-12  6.895E-12  7.147E-12  7.392E-12  7.629E-12  7.858E-12  8.079E-12  8.293E-12
     50     11      5  1.423E-13  5.176E-13  7.862E-13  1.005E-12  1.215E-12  1.432E-12  1.660E-12  1.898E-12  2.144E-12  2.397E-12  2.653E-12  2.911E-12  3.170E-12  3.427E-12  3.682E-12  3.935E-12  4.183E-12  4.428E-12  4.669E-12  4.905E-12
     51     11      6  1.968E-17  4.391E-17  4.494E-17  4.057E-17  3.568E-17  3.130E-17  2.760E-17  2.450E-17  2.191E-17  1.972E-17  1.786E-17  1.627E-17  1.489E-17  1.370E-17  1.265E-17  1.173E-17  1.092E-17  1.019E-17  9.544E-18  8.960E-18
     52     11      7  1.044E-12  4.152E-12  6.028E-12  6.963E-12  7.420E-12  7.638E-12  7.736E-12  7.774E-12  7.783E-12  7.780E-12  7.774E-12  7.770E-12  7.769E-12  7.773E-12  7.781E-12  7.795E-12  7.812E-12  7.834E-12  7.858E-12  7.885E-12
     53     11      8  1.152E-13  4.125E-13  5.697E-13  6.393E-13  6.696E-13  6.827E-13  6.885E-13  6.917E-13  6.944E-13  6.977E-13  7.021E-13  7.077E-13  7.147E-13  7.230E-13  7.325E-13  7.430E-13  7.546E-13  7.670E-13  7.802E-13  7.941E-13
     54     11      9  3.111E-14  1.109E-13  1.646E-13  2.039E-13  2.378E-13  2.698E-13  3.013E-13  3.329E-13  3.646E-13  3.964E-13  4.284E-13  4.604E-13  4.925E-13  5.247E-13  5.569E-13  5.893E-13  6.216E-13  6.541E-13  6.866E-13  7.191E-13
     55     11     10  3.198E-14  1.067E-13  1.452E-13  1.627E-13  1.703E-13  1.732E-13  1.739E-13  1.736E-13  1.730E-13  1.725E-13  1.724E-13  1.727E-13  1.736E-13  1.750E-13  1.770E-13  1.795E-13  1.825E-13  1.860E-13  1.898E-13  1.940E-13
     56     12      1  8.189E-16  2.541E-15  3.227E-15  3.390E-15  3.334E-15  3.191E-15  3.017E-15  2.838E-15  2.665E-15  2.502E-15  2.352E-15  2.214E-15  2.088E-15  1.973E-15  1.868E-15  1.772E-15  1.684E-15  1.603E-15  1.529E-15  1.460E-15
     57     12      2  1.464E-13  4.887E-13  6.657E-13  7.464E-13  7.821E-13  7.961E-13  7.998E-13  7.990E-13  7.969E-13  7.952E-13  7.952E-13  7.973E-13  8.019E-13  8.091E-13  8.187E-13  8.308E-13  8.451E-13  8.615E-13  8.798E-13  8.997E-13
     58     12      3  5.723E-14  1.687E-13  2.251E-13  2.665E-13  3.087E-13  3.561E-13  4.089E-13  4.667E-13  5.283E-13  5.929E-13  6.596E-13  7.276E-13  7.964E-13  8.654E-13  9.344E-13  1.003E-12  1.071E-12  1.138E-12  1.204E-12  1.269E-12
     59     12      4  4.369E-12  1.446E-11  2.022E-11  2.371E-11  2.623E-11  2.828E-11  3.008E-11  3.172E-11  3.324E-11  3.467E-11  3.601E-11  3.727E-11  3.847E-11  3.961E-11  4.069E-11  4.172E-11  4.269E-11  4.362E-11  4.451E-11  4.536E-11
     60     12      5  7.907E-14  2.876E-13  4.368E-13  5.582E-13  6.750E-13  7.956E-13  9.221E-13  1.054E-12  1.191E-12  1.332E-12  1.474E-12  1.618E-12  1.761E-12  1.904E-12  2.046E-12  2.186E-12  2.324E-12  2.460E-12  2.594E-12  2.725E-12
     61     12      6  6.323E-14  2.300E-13  3.494E-13  4.465E-13  5.400E-13  6.364E-13  7.377E-13  8.435E-13  9.531E-13  1.065E-12  1.179E-12  1.294E-12  1.409E-12  1.523E-12  1.637E-12  1.749E-12  1.859E-12  1.968E-12  2.075E-12  2.180E-12
     62     12      7  4.693E-14  1.524E-13  1.994E-13  2.163E-13  2.217E-13  2.232E-13  2.239E-13  2.248E-13  2.264E-13  2.289E-13  2.324E-13  2.367E-13  2.419E-13  2.479E-13  2.545E-13  2.619E-13  2.697E-13  2.782E-13  2.870E-13  2.963E-13
     63     12      8  1.113E-12  4.413E-12  6.398E-12  7.387E-12  7.869E-12  8.098E-12  8.201E-12  8.241E-12  8.251E-12  8.249E-12  8.244E-12  8.241E-12  8.242E-12  8.248E-12  8.259E-12  8.276E-12  8.297E-12  8.323E-12  8.351E-12  8.383E-12
     64     12      9  4.591E-14  1.556E-13  2.162E-13  2.487E-13  2.685E-13  2.824E-13  2.937E-13  3.038E-13  3.137E-13  3.238E-13  3.343E-13  3.454E-13  3.571E-13  3.694E-13  3.823E-13  3.959E-13  4.100E-13  4.247E-13  4.398E-13  4.553E-13
     65     12     10  1.719E-14  6.206E-14  9.357E-14  1.178E-13  1.396E-13  1.606E-13  1.816E-13  2.027E-13  2.238E-13  2.451E-13  2.664E-13  2.877E-13  3.090E-13  3.303E-13  3.516E-13  3.729E-13  3.941E-13  4.154E-13  4.366E-13  4.578E-13
     66     12     11  1.748E-13  6.950E-13  1.028E-12  1.259E-12  1.455E-12  1.641E-12  1.827E-12  2.015E-12  2.206E-12  2.398E-12  2.592E-12  2.785E-12  2.977E-12  3.167E-12  3.355E-12  3.540E-12  3.722E-12  3.901E-12  4.076E-12  4.247E-12
     67     13      1  1.294E-13  1.516E-13  1.657E-13  1.756E-13  1.830E-13  1.889E-13  1.941E-13  1.990E-13  2.041E-13  2.096E-13  2.158E-13  2.227E-13  2.303E-13  2.387E-13  2.479E-13  2.577E-13  2.682E-13  2.793E-13  2.909E-13  3.029E-13
     68     13      2  2.896E-13  3.007E-13  3.027E-13  3.030E-13  3.030E-13  3.033E-13  3.041E-13  3.057E-13  3.085E-13  3.125E-13  3.179E-13  3.246E-13  3.327E-13  3.421E-13  3.527E-13  3.644E-13  3.771E-13  3.907E-13  4.052E-13  4.203E-13
     69     13      3  4.755E-13  6.572E-13  8.314E-13  1.040E-12  1.282E-12  1.551E-12  1.841E-12  2.145E-12  2.460E-12  2.780E-12  3.102E-12  3.425E-12  3.747E-12  4.065E-12  4.379E-12  4.688E-12  4.992E-12  5.291E-12  5.583E-12  5.869E-12
     70     13      4  1.551E-12  2.056E-12  2.463E-12  2.890E-12  3.341E-12  3.804E-12  4.271E-12  4.736E-12  5.192E-12  5.638E-12  6.072E-12  6.493E-12  6.900E-12  7.293E-12  7.673E-12  8.040E-12  8.393E-12  8.734E-12  9.063E-12  9.380E-12
     71     13      5  6.900E-12  9.029E-12  1.082E-11  1.249E-11  1.408E-11  1.559E-11  1.701E-11  1.835E-11  1.961E-11  2.080E-11  2.192E-11  2.296E-11  2.395E-11  2.488E-11  2.575E-11  2.658E-11  2.736E-11  2.810E-11  2.881E-11  2.947E-11
     72     13      6  2.807E-17  3.425E-17  2.987E-17  2.480E-17  2.065E-17  1.742E-17  1.490E-17  1.291E-17  1.132E-17  1.002E-17  8.951E-18  8.057E-18  7.303E-18  6.658E-18  6.103E-18  5.621E-18  5.200E-18  4.829E-18  4.501E-18  4.208E-18
     73     13      7  8.988E-14  1.228E-13  1.410E-13  1.601E-13  1.825E-13  2.077E-13  2.353E-13  2.645E-13  2.949E-13  3.263E-13  3.583E-13  3.908E-13  4.237E-13  4.569E-13  4.903E-13  5.240E-13  5.578E-13  5.919E-13  6.260E-13  6.603E-13
     74     13      8  3.952E-13  5.410E-13  5.916E-13  6.154E-13  6.304E-13  6.427E-13  6.546E-13  6.671E-13  6.808E-13  6.957E-13  7.119E-13  7.294E-13  7.480E-13  7.677E-13  7.883E-13  8.098E-13  8.321E-13  8.550E-13  8.784E-13  9.023E-13
     75     13      9  9.405E-12  9.649E-12  9.319E-12  8.933E-12  8.587E-12  8.297E-12  8.061E-12  7.872E-12  7.723E-12  7.606E-12  7.516E-12  7.449E-12  7.400E-12  7.366E-12  7.343E-12  7.331E-12  7.327E-12  7.329E-12  7.337E-12  7.348E-12
     76     13     10  1.446E-13  1.504E-13  1.514E-13  1.515E-13  1.515E-13  1.517E-13  1.520E-13  1.529E-13  1.543E-13  1.563E-13  1.590E-13  1.623E-13  1.664E-13  1.710E-13  1.763E-13  1.822E-13  1.886E-13  1.954E-13  2.026E-13  2.101E-13
     77     13     11  1.453E-14  8.658E-14  1.812E-13  2.911E-13  4.170E-13  5.594E-13  7.176E-13  8.905E-13  1.077E-12  1.274E-12  1.482E-12  1.697E-12  1.919E-12  2.147E-12  2.378E-12  2.612E-12  2.849E-12  3.086E-12  3.325E-12  3.562E-12
     78     13     12  6.593E-14  4.057E-13  8.140E-13  1.225E-12  1.632E-12  2.034E-12  2.430E-12  2.821E-12  3.205E-12  3.583E-12  3.952E-12  4.314E-12  4.668E-12  5.013E-12  5.350E-12  5.679E-12  5.999E-12  6.311E-12  6.615E-12  6.911E-12
     79     14      1  7.025E-14  5.917E-14  4.906E-14  4.130E-14  3.539E-14  3.081E-14  2.718E-14  2.424E-14  2.182E-14  1.980E-14  1.809E-14  1.663E-14  1.537E-14  1.427E-14  1.330E-14  1.245E-14  1.168E-14  1.100E-14  1.039E-14  9.837E-15
     80     14      2  3.487E-13  3.931E-13  4.193E-13  4.373E-13  4.506E-13  4.614E-13  4.710E-13  4.805E-13  4.908E-13  5.024E-13  5.156E-13  5.306E-13  5.476E-13  5.665E-13  5.872E-13  6.096E-13  6.336E-13  6.590E-13  6.857E-13  7.133E-13
     81     14      3  1.159E-12  1.522E-12  1.801E-12  2.081E-12  2.366E-12  2.649E-12  2.924E-12  3.189E-12  3.443E-12  3.685E-12  3.914E-12  4.131E-12  4.337E-12  4.532E-12  4.716E-12  4.891E-12  5.057E-12  5.215E-12  5.365E-12  5.508E-12
     82     14      4  8.683E-13  1.191E-12  1.493E-12  1.848E-12  2.257E-12  2.707E-12  3.189E-12  3.692E-12  4.209E-12  4.733E-12  5.261E-12  5.787E-12  6.310E-12  6.827E-12  7.336E-12  7.837E-12  8.328E-12  8.809E-12  9.281E-12  9.741E-12
     83     14      5  2.760E-12  3.612E-12  4.327E-12  4.997E-12  5.632E-12  6.235E-12  6.804E-12  7.341E-12  7.846E-12  8.320E-12  8.766E-12  9.185E-12  9.579E-12  9.951E-12  1.030E-11  1.063E-11  1.095E-11  1.124E-11  1.152E-11  1.179E-11
     84     14      6  4.140E-12  5.418E-12  6.491E-12  7.495E-12  8.448E-12  9.352E-12  1.021E-11  1.101E-11  1.177E-11  1.248E-11  1.315E-11  1.378E-11  1.437E-11  1.493E-11  1.545E-11  1.595E-11  1.642E-11  1.686E-11  1.728E-11  1.768E-11
     85     14      7  3.593E-13  4.919E-13  5.352E-13  5.514E-13  5.574E-13  5.596E-13  5.604E-13  5.613E-13  5.628E-13  5.652E-13  5.686E-13  5.731E-13  5.785E-13  5.849E-13  5.922E-13  6.002E-13  6.090E-13  6.183E-13  6.280E-13  6.382E-13
     86     14      8  1.258E-13  1.720E-13  1.973E-13  2.242E-13  2.555E-13  2.908E-13  3.294E-13  3.703E-13  4.129E-13  4.568E-13  5.016E-13  5.471E-13  5.931E-13  6.396E-13  6.864E-13  7.336E-13  7.810E-13  8.286E-13  8.764E-13  9.244E-13
     87     14      9  1.158E-12  1.190E-12  1.159E-12  1.121E-12  1.086E-12  1.057E-12  1.034E-12  1.017E-12  1.004E-12  9.950E-13  9.901E-13  9.884E-13  9.895E-13  9.931E-13  9.989E-13  1.006E-12  1.016E-12  1.026E-12  1.038E-12  1.050E-12
     88     14     10  8.393E-12  8.609E-12  8.311E-12  7.964E-12  7.652E-12  7.391E-12  7.179E-12  7.008E-12  6.873E-12  6.767E-12  6.685E-12  6.623E-12  6.577E-12  6.544E-12  6.521E-12  6.507E-12  6.500E-12  6.499E-12  6.502E-12  6.508E-12
     89     14     11  6.414E-14  3.957E-13  7.913E-13  1.185E-12  1.568E-12  1.940E-12  2.300E-12  2.650E-12  2.989E-12  3.316E-12  3.631E-12  3.936E-12  4.230E-12  4.513E-12  4.785E-12  5.048E-12  5.302E-12  5.546E-12  5.782E-12  6.009E-12
     90     14     12  1.632E-14  9.660E-14  2.039E-13  3.317E-13  4.814E-13  6.535E-13  8.472E-13  1.061E-12  1.293E-12  1.541E-12  1.803E-12  2.075E-12  2.358E-12  2.647E-12  2.943E-12  3.243E-12  3.546E-12  3.851E-12  4.157E-12  4.464E-12
     91     14     13  1.449E-12  1.923E-12  2.303E-12  2.702E-12  3.123E-12  3.555E-12  3.991E-12  4.424E-12  4.850E-12  5.266E-12  5.671E-12  6.064E-12  6.444E-12  6.811E-12  7.165E-12  7.507E-12  7.837E-12  8.155E-12  8.462E-12  8.758E-12
     92     15      1  6.437E-14  3.424E-13  5.721E-13  7.483E-13  9.011E-13  1.046E-12  1.190E-12  1.334E-12  1.480E-12  1.626E-12  1.773E-12  1.920E-12  2.065E-12  2.209E-12  2.351E-12  2.491E-12  2.629E-12  2.764E-12  2.896E-12  3.025E-12
     93     15      2  5.248E-14  2.777E-13  4.625E-13  6.035E-13  7.256E-13  8.412E-13  9.557E-13  1.071E-12  1.187E-12  1.304E-12  1.421E-12  1.538E-12  1.655E-12  1.770E-12  1.883E-12  1.995E-12  2.105E-12  2.213E-12  2.319E-12  2.422E-12
     94     15      3  8.287E-14  4.221E-13  6.528E-13  7.756E-13  8.395E-13  8.728E-13  8.904E-13  9.004E-13  9.073E-13  9.138E-13  9.213E-13  9.307E-13  9.425E-13  9.569E-13  9.739E-13  9.933E-13  1.015E-12  1.039E-12  1.065E-12  1.093E-12
     95     15      4  2.013E-14  1.025E-13  1.605E-13  1.944E-13  2.155E-13  2.302E-13  2.415E-13  2.513E-13  2.605E-13  2.695E-13  2.786E-13  2.881E-13  2.980E-13  3.083E-13  3.191E-13  3.303E-13  3.419E-13  3.540E-13  3.663E-13  3.790E-13
     96     15      5  9.821E-15  5.320E-14  9.053E-14  1.197E-13  1.445E-13  1.672E-13  1.886E-13  2.093E-13  2.295E-13  2.492E-13  2.684E-13  2.874E-13  3.060E-13  3.244E-13  3.425E-13  3.605E-13  3.783E-13  3.960E-13  4.136E-13  4.311E-13
     97     15      6  3.837E-19  1.401E-18  1.802E-18  1.883E-18  1.837E-18  1.744E-18  1.634E-18  1.523E-18  1.418E-18  1.319E-18  1.229E-18  1.147E-18  1.072E-18  1.004E-18  9.424E-19  8.864E-19  8.354E-19  7.889E-19  7.463E-19  7.072E-19
     98     15      7  2.999E-12  1.496E-11  2.334E-11  2.839E-11  3.175E-11  3.423E-11  3.624E-11  3.796E-11  3.950E-11  4.091E-11  4.222E-11  4.344E-11  4.460E-11  4.569E-11  4.673E-11  4.771E-11  4.865E-11  4.955E-11  5.041E-11  5.123E-11
     99     15      8  2.863E-13  1.398E-12  2.163E-12  2.631E-12  2.957E-12  3.217E-12  3.445E-12  3.657E-12  3.860E-12  4.058E-12  4.251E-12  4.441E-12  4.627E-12  4.810E-12  4.989E-12  5.164E-12  5.337E-12  5.505E-12  5.669E-12  5.830E-12
    100     15      9  3.308E-14  1.760E-13  2.988E-13  4.013E-13  4.998E-13  6.025E-13  7.129E-13  8.318E-13  9.589E-13  1.093E-12  1.234E-12  1.381E-12  1.531E-12  1.685E-12  1.842E-12  2.000E-12  2.160E-12  2.320E-12  2.480E-12  2.640E-12
    101     15     10  2.620E-14  1.387E-13  2.311E-13  3.016E-13  3.627E-13  4.205E-13  4.778E-13  5.354E-13  5.935E-13  6.521E-13  7.107E-13  7.692E-13  8.273E-13  8.849E-13  9.417E-13  9.976E-13  1.053E-12  1.106E-12  1.159E-12  1.211E-12
    102     15     11  3.838E-13  2.281E-12  3.812E-12  4.763E-12  5.353E-12  5.739E-12  6.007E-12  6.208E-12  6.369E-12  6.505E-12  6.627E-12  6.741E-12  6.849E-12  6.953E-12  7.054E-12  7.154E-12  7.253E-12  7.350E-12  7.445E-12  7.540E-12
    103     15     12  3.030E-14  1.589E-13  2.512E-13  3.041E-13  3.357E-13  3.568E-13  3.729E-13  3.869E-13  4.001E-13  4.133E-13  4.270E-13  4.413E-13  4.563E-13  4.719E-13  4.882E-13  5.051E-13  5.225E-13  5.404E-13  5.587E-13  5.773E-13
    104     15     13  7.555E-15  3.962E-14  6.655E-14  8.860E-14  1.095E-13  1.313E-13  1.547E-13  1.801E-13  2.075E-13  2.367E-13  2.676E-13  3.000E-13  3.336E-13  3.683E-13  4.039E-13  4.402E-13  4.770E-13  5.143E-13  5.519E-13  5.896E-13
    105     15     14  1.336E-14  6.813E-14  1.068E-13  1.294E-13  1.435E-13  1.533E-13  1.609E-13  1.674E-13  1.735E-13  1.795E-13  1.857E-13  1.920E-13  1.986E-13  2.054E-13  2.126E-13  2.201E-13  2.279E-13  2.359E-13  2.442E-13  2.526E-13
    106     16      1  4.487E-16  1.736E-15  2.188E-15  2.225E-15  2.123E-15  1.982E-15  1.837E-15  1.699E-15  1.573E-15  1.460E-15  1.358E-15  1.267E-15  1.186E-15  1.113E-15  1.047E-15  9.881E-16  9.344E-16  8.856E-16  8.413E-16  8.007E-16
    107     16      2  1.164E-13  6.184E-13  1.032E-12  1.350E-12  1.625E-12  1.885E-12  2.143E-12  2.403E-12  2.665E-12  2.929E-12  3.193E-12  3.457E-12  3.719E-12  3.978E-12  4.234E-12  4.486E-12  4.733E-12  4.976E-12  5.214E-12  5.447E-12
    108     16      3  2.423E-15  1.232E-14  2.040E-14  2.678E-14  3.247E-14  3.791E-14  4.327E-14  4.859E-14  5.388E-14  5.914E-14  6.435E-14  6.952E-14  7.464E-14  7.971E-14  8.474E-14  8.974E-14  9.470E-14  9.963E-14  1.045E-13  1.094E-13
    109     16      4  1.006E-13  5.122E-13  7.929E-13  9.432E-13  1.023E-12  1.065E-12  1.089E-12  1.103E-12  1.114E-12  1.124E-12  1.136E-12  1.149E-12  1.166E-12  1.185E-12  1.208E-12  1.234E-12  1.262E-12  1.293E-12  1.327E-12  1.362E-12
    110     16      5  5.357E-15  2.902E-14  4.938E-14  6.528E-14  7.883E-14  9.119E-14  1.029E-13  1.142E-13  1.252E-13  1.359E-13  1.464E-13  1.567E-13  1.669E-13  1.769E-13  1.868E-13  1.966E-13  2.064E-13  2.160E-13  2.256E-13  2.351E-13
    111     16      6  4.464E-15  2.418E-14  4.115E-14  5.440E-14  6.569E-14  7.599E-14  8.575E-14  9.515E-14  1.043E-13  1.132E-13  1.220E-13  1.306E-13  1.391E-13  1.474E-13  1.557E-13  1.639E-13  1.720E-13  1.800E-13  1.880E-13  1.959E-13
    112     16      7  3.515E-14  1.523E-13  2.239E-13  2.722E-13  3.161E-13  3.626E-13  4.138E-13  4.700E-13  5.305E-13  5.946E-13  6.618E-13  7.312E-13  8.023E-13  8.745E-13  9.474E-13  1.021E-12  1.094E-12  1.167E-12  1.240E-12  1.312E-12
    113     16      8  3.250E-12  1.621E-11  2.528E-11  3.075E-11  3.439E-11  3.708E-11  3.927E-11  4.115E-11  4.283E-11  4.437E-11  4.581E-11  4.715E-11  4.842E-11  4.963E-11  5.077E-11  5.186E-11  5.290E-11  5.389E-11  5.484E-11  5.575E-11
    114     16      9  4.030E-14  2.136E-13  3.576E-13  4.704E-13  5.711E-13  6.696E-13  7.698E-13  8.731E-13  9.796E-13  1.089E-12  1.200E-12  1.313E-12  1.427E-12  1.542E-12  1.656E-12  1.770E-12  1.883E-12  1.996E-12  2.107E-12  2.216E-12
    115     16     10  1.898E-14  1.011E-13  1.722E-13  2.325E-13  2.913E-13  3.535E-13  4.209E-13  4.941E-13  5.728E-13  6.566E-13  7.447E-13  8.365E-13  9.312E-13  1.028E-12  1.127E-12  1.228E-12  1.329E-12  1.431E-12  1.533E-12  1.635E-12
    116     16     11  1.546E-14  7.483E-14  1.135E-13  1.339E-13  1.456E-13  1.536E-13  1.603E-13  1.668E-13  1.736E-13  1.811E-13  1.891E-13  1.979E-13  2.074E-13  2.175E-13  2.281E-13  2.393E-13  2.509E-13  2.629E-13  2.753E-13  2.879E-13
    117     16     12  3.988E-13  2.365E-12  3.950E-12  4.933E-12  5.543E-12  5.942E-12  6.220E-12  6.428E-12  6.595E-12  6.738E-12  6.865E-12  6.984E-12  7.097E-12  7.207E-12  7.315E-12  7.420E-12  7.525E-12  7.627E-12  7.729E-12  7.829E-12
    118     16     13  1.600E-14  8.187E-14  1.294E-13  1.587E-13  1.787E-13  1.944E-13  2.081E-13  2.212E-13  2.343E-13  2.478E-13  2.618E-13  2.763E-13  2.915E-13  3.072E-13  3.234E-13  3.402E-13  3.573E-13  3.749E-13  3.927E-13  4.109E-13
    119     16     14  4.914E-15  2.588E-14  4.395E-14  5.928E-14  7.428E-14  9.017E-14  1.075E-13  1.263E-13  1.467E-13  1.684E-13  1.915E-13  2.156E-13  2.407E-13  2.666E-13  2.931E-13  3.201E-13  3.476E-13  3.753E-13  4.033E-13  4.314E-13
    120     16     15  6.226E-14  3.696E-13  6.136E-13  7.908E-13  9.397E-13  1.079E-12  1.216E-12  1.354E-12  1.493E-12  1.634E-12  1.776E-12  1.919E-12  2.062E-12  2.204E-12  2.346E-12  2.486E-12  2.625E-12  2.762E-12  2.897E-12  3.030E-12
    121     17      1  1.152E-13  1.840E-13  2.609E-13  3.486E-13  4.462E-13  5.517E-13  6.631E-13  7.786E-13  8.967E-13  1.016E-12  1.136E-12  1.255E-12  1.374E-12  1.491E-12  1.606E-12  1.719E-12  1.831E-12  1.940E-12  2.046E-12  2.150E-12
    122     17      2  1.658E-13  2.543E-13  3.487E-13  4.561E-13  5.759E-13  7.060E-13  8.436E-13  9.867E-13  1.133E-12  1.282E-12  1.431E-12  1.579E-12  1.727E-12  1.872E-12  2.016E-12  2.157E-12  2.296E-12  2.431E-12  2.564E-12  2.694E-12
    123     17      3  3.740E-14  5.098E-14  6.787E-14  8.675E-14  1.071E-13  1.284E-13  1.503E-13  1.725E-13  1.949E-13  2.173E-13  2.396E-13  2.618E-13  2.840E-13  3.060E-13  3.280E-13  3.499E-13  3.717E-13  3.935E-13  4.153E-13  4.370E-13
    124     17      4  1.123E-13  1.320E-13  1.479E-13  1.619E-13  1.750E-13  1.879E-13  2.008E-13  2.140E-13  2.275E-13  2.414E-13  2.557E-13  2.705E-13  2.858E-13  3.016E-13  3.178E-13  3.344E-13  3.514E-13  3.687E-13  3.863E-13  4.042E-13
    125     17      5  4.013E-13  4.722E-13  5.040E-13  5.206E-13  5.303E-13  5.368E-13  5.424E-13  5.485E-13  5.560E-13  5.654E-13  5.770E-13  5.909E-13  6.072E-13  6.257E-13  6.463E-13  6.688E-13  6.930E-13  7.187E-13  7.457E-13  7.738E-13
    126     17      6  8.198E-18  5.176E-18  4.093E-18  3.363E-18  2.821E-18  2.406E-18  2.081E-18  1.823E-18  1.613E-18  1.440E-18  1.295E-18  1.174E-18  1.070E-18  9.800E-19  9.023E-19  8.343E-19  7.744E-19  7.214E-19  6.741E-19  6.318E-19
    127     17      7  1.376E-13  2.267E-13  2.997E-13  3.814E-13  4.775E-13  5.885E-13  7.129E-13  8.491E-13  9.952E-13  1.150E-12  1.311E-12  1.478E-12  1.648E-12  1.822E-12  1.998E-12  2.176E-12  2.354E-12  2.532E-12  2.711E-12  2.888E-12
    128     17      8  7.180E-13  1.120E-12  1.407E-12  1.681E-12  1.962E-12  2.250E-12  2.543E-12  2.836E-12  3.128E-12  3.417E-12  3.702E-12  3.981E-12  4.255E-12  4.522E-12  4.782E-12  5.036E-12  5.283E-12  5.524E-12  5.759E-12  5.987E-12
    129     17      9  9.617E-12  1.326E-11  1.614E-11  1.866E-11  2.097E-11  2.310E-11  2.507E-11  2.691E-11  2.863E-11  3.024E-11  3.174E-11  3.316E-11  3.449E-11  3.574E-11  3.692E-11  3.804E-11  3.910E-11  4.011E-11  4.106E-11  4.197E-11
    130     17     10  8.295E-14  1.273E-13  1.745E-13  2.281E-13  2.880E-13  3.531E-13  4.219E-13  4.934E-13  5.667E-13  6.409E-13  7.153E-13  7.896E-13  8.633E-13  9.362E-13  1.008E-12  1.079E-12  1.148E-12  1.216E-12  1.282E-12  1.347E-12
    131     17     11  2.544E-14  3.922E-14  4.995E-14  6.184E-14  7.630E-14  9.363E-14  1.138E-13  1.366E-13  1.618E-13  1.891E-13  2.183E-13  2.490E-13  2.812E-13  3.146E-13  3.489E-13  3.841E-13  4.198E-13  4.561E-13  4.927E-13  5.296E-13
    132     17     12  1.396E-13  2.086E-13  2.441E-13  2.681E-13  2.881E-13  3.069E-13  3.257E-13  3.449E-13  3.649E-13  3.856E-13  4.071E-13  4.293E-13  4.523E-13  4.758E-13  5.000E-13  5.246E-13  5.495E-13  5.748E-13  6.004E-13  6.261E-13
    133     17     13  5.706E-12  6.516E-12  6.759E-12  6.829E-12  6.841E-12  6.839E-12  6.838E-12  6.846E-12  6.864E-12  6.892E-12  6.929E-12  6.974E-12  7.024E-12  7.081E-12  7.141E-12  7.204E-12  7.269E-12  7.336E-12  7.404E-12  7.472E-12
    134     17     14  7.463E-14  8.792E-14  9.859E-14  1.079E-13  1.167E-13  1.253E-13  1.339E-13  1.427E-13  1.517E-13  1.609E-13  1.705E-13  1.804E-13  1.905E-13  2.011E-13  2.119E-13  2.229E-13  2.343E-13  2.458E-13  2.576E-13  2.695E-13
